Experiment Number,compress,sourceDatabasetoTargetDatabase,tables,maxStreams,binary,Experiment startTime,logTime,logType,logLocation,logDescription
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:31.670,DEBUG,<1043:ThreadPoolExecutor-0_4> prechecks.py:827,Precheck check target port ssl cert took 0:00:00.001491
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:31.670,INFO,<1043:ThreadPoolExecutor-0_3> prechecks.py:742,Precheck 'check source port ssl cert' in stage PRE:  SKIPPED as N/A: No ssl specified in source connection specification
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:31.764,INFO,<1043:ThreadPoolExecutor-0_5> prechecks.py:787,Running precheck: PRE: check target database connection
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:31.765,DEBUG,<1043:ThreadPoolExecutor-0_3> prechecks.py:827,Precheck check source port ssl cert took 0:00:00.097138
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:31.767,INFO,<1043:ThreadPoolExecutor-0_6> prechecks.py:787,Running precheck: PRE: check source database connection
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.068,INFO,<1043:ThreadPoolExecutor-0_5> prechecks.py:742,Precheck 'check target database connection' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.165,DEBUG,<1043:ThreadPoolExecutor-0_5> prechecks.py:827,Precheck check target database connection took 0:00:04.401036
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.264,INFO,<1043:ThreadPoolExecutor-0_7> prechecks.py:787,Running precheck: PRE: check target DBMS version
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.265,INFO,<1043:ThreadPoolExecutor-0_8> prechecks.py:787,Running precheck: PRE: check external tables on target
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.266,INFO,<1043:ThreadPoolExecutor-0_9> prechecks.py:787,Running precheck: PRE: check target driver version
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.267,INFO,<1043:ThreadPoolExecutor-0_10> prechecks.py:787,Running precheck: PRE: check tablespace
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.267,INFO,<1043:ThreadPoolExecutor-0_3> prechecks.py:787,Running precheck: PRE: check target tenant
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.566,INFO,<1043:ThreadPoolExecutor-0_3> prechecks.py:742,Precheck 'check target tenant' in stage PRE:  SKIPPED as N/A: No precheck needed for default target TENANT
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.567,DEBUG,<1043:ThreadPoolExecutor-0_3> prechecks.py:827,Precheck check target tenant took 0:00:00.299831
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.566,INFO,<1043:ThreadPoolExecutor-0_10> prechecks.py:742,Precheck 'check tablespace' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:36.665,DEBUG,<1043:ThreadPoolExecutor-0_10> prechecks.py:827,Precheck check tablespace took 0:00:00.397884
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:41.464,INFO,<1043:ThreadPoolExecutor-0_9> prechecks.py:742,Precheck 'check target driver version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:41.465,DEBUG,<1043:ThreadPoolExecutor-0_9> prechecks.py:827,Precheck check target driver version took 0:00:05.199091
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:41.766,INFO,<1043:ThreadPoolExecutor-0_7> prechecks.py:742,Precheck 'check target DBMS version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:41.865,DEBUG,<1043:ThreadPoolExecutor-0_7> prechecks.py:827,Precheck check target DBMS version took 0:00:05.600222
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:42.271,INFO,<1043:ThreadPoolExecutor-0_8> prechecks.py:742,Precheck 'check external tables on target' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:42.271,DEBUG,<1043:ThreadPoolExecutor-0_8> prechecks.py:827,Precheck check external tables on target took 0:00:06.006204
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.506,INFO,<1043:ThreadPoolExecutor-0_6> prechecks.py:742,Precheck 'check source database connection' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.506,DEBUG,<1043:ThreadPoolExecutor-0_6> prechecks.py:827,Precheck check source database connection took 0:00:13.739175
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.507,INFO,<1043:ThreadPoolExecutor-0_5> prechecks.py:787,Running precheck: PRE: check source tables
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.565,INFO,<1043:ThreadPoolExecutor-0_4> prechecks.py:787,Running precheck: PRE: check source DBMS version
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.566,INFO,<1043:ThreadPoolExecutor-0_14> prechecks.py:787,Running precheck: PRE: check external tables on source
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.566,INFO,<1043:ThreadPoolExecutor-0_15> prechecks.py:787,Running precheck: PRE: check source driver version
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.567,INFO,<1043:ThreadPoolExecutor-0_11> prechecks.py:787,Running precheck: PRE: check source tenant
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.567,INFO,<1043:ThreadPoolExecutor-0_0> prechecks.py:787,Running precheck: PRE: check DDL extractor
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.669,INFO,<1043:ThreadPoolExecutor-0_11> prechecks.py:742,Precheck 'check source tenant' in stage PRE:  SKIPPED as N/A: No precheck needed for default source TENANT
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.669,TRACE,<1043:ThreadPoolExecutor-0_0> logger.py:81,db2look options: -d testdb -c -e -noview -t SYSCAT.TABLES -td @ -i db2inst1 -a -w <hidden>
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:45.865,DEBUG,<1043:ThreadPoolExecutor-0_11> prechecks.py:827,Precheck check source tenant took 0:00:00.298193
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:55.064,INFO,<1043:ThreadPoolExecutor-0_4> prechecks.py:742,Precheck 'check source DBMS version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:55.065,DEBUG,<1043:ThreadPoolExecutor-0_4> prechecks.py:827,Precheck check source DBMS version took 0:00:09.499795
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:55.171,INFO,<1043:ThreadPoolExecutor-0_15> prechecks.py:742,Precheck 'check source driver version' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:55.264,DEBUG,<1043:ThreadPoolExecutor-0_15> prechecks.py:827,Precheck check source driver version took 0:00:09.697700
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:56.166,INFO,<1043:ThreadPoolExecutor-0_5> prechecks.py:742,Precheck 'check source tables' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:56.265,DEBUG,<1043:ThreadPoolExecutor-0_5> prechecks.py:827,Precheck check source tables took 0:00:10.757974
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:56.987,INFO,<1043:ThreadPoolExecutor-0_14> prechecks.py:742,Precheck 'check external tables on source' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:57:57.065,DEBUG,<1043:ThreadPoolExecutor-0_14> prechecks.py:827,Precheck check external tables on source took 0:00:11.499101
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:16.312,INFO,<1043:ThreadPoolExecutor-0_0> prechecks.py:742,Precheck 'check DDL extractor' in stage PRE:  PASSED
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:16.365,DEBUG,<1043:ThreadPoolExecutor-0_0> prechecks.py:827,Precheck check DDL extractor took 0:00:30.797423
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:27.460,TRACE,<1043:MainThread> logger.py:81,"Created test table: ""6ab52e6c496a426e9e5ce775a04cc5fa"" on host: 206.12.91.107"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:29.023,TRACE,<1043:MainThread> logger.py:81,"Inserted a verification key into ""6ab52e6c496a426e9e5ce775a04cc5fa"" on host 206.12.91.107"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:29.023,INFO,<1043:MainThread> single_machine_validator.py:123,All target hosts point to the same machine
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:29.023,INFO,<1043:MainThread> single_machine_validator.py:92,Checking whether source host is the same as target
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:34.621,DEBUG,<1043:MainThread> single_machine_validator.py:128,Source and target are located on different machines
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:36.867,TRACE,<1043:MainThread> logger.py:81,"Removed test table: ""6ab52e6c496a426e9e5ce775a04cc5fa"" on host: 206.12.91.107"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:58:36.867,DEBUG,<1043:MainThread> migration_runner.py:244,Verifying db2 version on source...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:12.866,INFO,<1043:MainThread> migration_runner.py:247,db2 version on source: 11.5.9.0
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:12.867,DEBUG,<1043:MainThread> migration_runner.py:258,Verifying db2 version on target...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:14.270,INFO,<1043:MainThread> migration_runner.py:261,db2 version on target: 11.5.9.0
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:14.364,INFO,<1043:MainThread> db_handler.py:1028,"Getting {('DB2INST1', 'ORDERSWIDE2')} sizes from the database."
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.055,DEBUG,<1043:MainThread> db_handler.py:1033,Query for getting table sizes took: 0:00:12.691065
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.056,DEBUG,<1043:MainThread> db_handler.py:1053,"Table size processing took: -1 day, 23:59:59.999557"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.064,DEBUG,<1043:MainThread> table_splitter.py:68,"Big tables: [(('DB2INST1', 'ORDERSWIDE2'), 5337.375)]"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.065,DEBUG,<1043:MainThread> table_splitter.py:70,Small tables: []
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.065,DEBUG,<1043:MainThread> scenario.py:120,Big workers number: 1
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.065,DEBUG,<1043:MainThread> scenario.py:121,Small workers number: 0.
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.072,INFO,<1043:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.072,INFO,<1043:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.073,INFO,<1043:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:27.073,INFO,<1043:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:28.173,INFO,<1085:MainThread> base_migration.py:230,Starting the transferring process...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,------------------------------------------------------------------------------------------
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:28.174,TRACE,<1085:MainThread> logger.py:81,"""DB2INST1"".""ORDERSWIDE2"" -> ""DB2INST1"".""ORDERSWIDE2"""
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:28.174,INFO,<1085:MainThread> base_migration.py:147,"Searching for ""DB2INST1"".""ORDERSWIDE2"" (tables) on source..."
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:42.865,INFO,<1085:MainThread> base_migration.py:155,"Searching for ""DB2INST1"".""ORDERSWIDE2"" (tables) on target..."
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:44.678,INFO,<1085:MainThread> base_migration.py:158,"""DB2INST1"".""ORDERSWIDE2"" could not be found on the target database"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:44.765,INFO,<1085:MainThread> db_handler.py:270,"Creating ""DB2INST1"".""ORDERSWIDE2""..."
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,00:59:44.765,TRACE,<1085:MainThread> logger.py:81,"db2look options: -d testdb -c -e -noview -t ""DB2INST1"".""ORDERSWIDE2"" -td @ -i db2inst1 -a -w <hidden>"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:00:38.461,TRACE,<1085:MainThread> logger.py:81,Changing tablespace...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:00:38.462,DEBUG,<1085:MainThread> db_handler.py:358,"Final DDL: CREATE TABLE ""DB2INST1"".""ORDERSWIDE2"" (""O_ORDERKEY"" INTEGER NOT NULL , ""O_CUSTKEY"" INTEGER , ""O_ORDERSTATUS"" CHAR(1 OCTETS) , ""O_TOTALPRICE"" DECIMAL(10,2) , ""O_ORDERDATE"" DATE , ""O_ORDERPRIORITY"" CHAR(15 OCTETS) , ""O_CLERK"" CHAR(15 OCTETS) , ""O_SHIPPRIORITY"" INTEGER , ""O_COMMENT"" VARCHAR(79 OCTETS) , ""O_ORDERKEY2"" INTEGER NOT NULL , ""O_CUSTKEY2"" INTEGER , ""O_ORDERSTATUS2"" CHAR(1 OCTETS) , ""O_TOTALPRICE2"" DECIMAL(10,2) , ""O_ORDERDATE2"" DATE , ""O_ORDERPRIORITY2"" CHAR(15 OCTETS) , ""O_CLERK2"" CHAR(15 OCTETS) , ""O_SHIPPRIORITY2"" INTEGER , ""O_COMMENT2"" VARCHAR(79 OCTETS) , ""O_ORDERKEY3"" INTEGER NOT NULL , ""O_CUSTKEY3"" INTEGER , ""O_ORDERSTATUS3"" CHAR(1 OCTETS) , ""O_TOTALPRICE3"" DECIMAL(10,2) , ""O_ORDERDAT3"" DATE , ""O_ORDERPRIORITY3"" CHAR(15 OCTETS) , ""O_CLERK3"" CHAR(15 OCTETS) , ""O_SHIPPRIORIT3"" INTEGER , ""O_COMMENT3"" VARCHAR(79 OCTETS) ) ORGANIZE BY ROW;"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:00:42.167,DEBUG,<1085:MainThread> db_handler.py:280,Table creation returned exit code: 0
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:00:43.765,INFO,<1085:MainThread> column_compatibility_checker.py:97,Source and target table have an equal number of columns (27)
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:00:43.766,INFO,<1085:MainThread> column_compatibility_checker.py:109,Column compatibility check succeeded
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.690,INFO,<1085:MainThread> datasliced_migration.py:165,"Preparing to unload ""DB2INST1"".""ORDERSWIDE2""..."
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.691,DEBUG,<1085:MainThread> datasliced_migration.py:171,"Chunk.000 15,000,000 rows (1 slices)"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.691,TRACE,<1085:MainThread> logger.py:81,Job.1: 0
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.691,TRACE,<1085:MainThread> logger.py:81,"UNLOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py SOURCE libdb2.so 206.12.99.99 50000 testdb db2inst1 ***** False CREATE EXTERNAL TABLE '/tmp/db_migr/db_migr-20240901_005731.269255/com.ibm.migration.unload.n8kjxikd/fd6e385746344f45bb48a5ee6a6ed639migr.pipe.001' USING ( LOGDIR '/tmp/db_migr/db_migr-20240901_005731.269255/com.ibm.migration.unload.n8kjxikd/fd6e385746344f45bb48a5ee6a6ed639' FORMAT 'BINARY' COMPRESS LZ4 REMOTESOURCE 'YES'  ) AS SELECT * FROM ""DB2INST1"".""ORDERSWIDE2"" WHERE DATASLICEID IN (0) SYSTEM"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.767,INFO,<1085:MainThread> datasliced_migration.py:101,Starting the transferring process...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:17:51.767,TRACE,<1085:MainThread> logger.py:81,"LOAD: /usr/bin/python3 /usr/local/ibm_migration_platform/db_migr/scenarios/db2_db2/connection/query_script.py TARGET libdb2.so 206.12.91.107 50000 testdb db2inst1 ***** False INSERT INTO (SELECT * FROM ""DB2INST1"".""ORDERSWIDE2"" LIMIT 0) SELECT * FROM EXTERNAL '/tmp/db_migr/db_migr-20240901_005731.269255/com.ibm.migration.unload.n8kjxikd/fd6e385746344f45bb48a5ee6a6ed639migr.pipe.001' (""O_ORDERKEY"" INTEGER, ""O_CUSTKEY"" INTEGER, ""O_ORDERSTATUS"" CHARACTER(1 OCTETS), ""O_TOTALPRICE"" DECIMAL(10,2), ""O_ORDERDATE"" DATE, ""O_ORDERPRIORITY"" CHARACTER(15 OCTETS), ""O_CLERK"" CHARACTER(15 OCTETS), ""O_SHIPPRIORITY"" INTEGER, ""O_COMMENT"" VARCHAR(79 OCTETS), ""O_ORDERKEY2"" INTEGER, ""O_CUSTKEY2"" INTEGER, ""O_ORDERSTATUS2"" CHARACTER(1 OCTETS), ""O_TOTALPRICE2"" DECIMAL(10,2), ""O_ORDERDATE2"" DATE, ""O_ORDERPRIORITY2"" CHARACTER(15 OCTETS), ""O_CLERK2"" CHARACTER(15 OCTETS), ""O_SHIPPRIORITY2"" INTEGER, ""O_COMMENT2"" VARCHAR(79 OCTETS), ""O_ORDERKEY3"" INTEGER, ""O_CUSTKEY3"" INTEGER, ""O_ORDERSTATUS3"" CHARACTER(1 OCTETS), ""O_TOTALPRICE3"" DECIMAL(10,2), ""O_ORDERDAT3"" DATE, ""O_ORDERPRIORITY3"" CHARACTER(15 OCTETS), ""O_CLERK3"" CHARACTER(15 OCTETS), ""O_SHIPPRIORIT3"" INTEGER, ""O_COMMENT3"" VARCHAR(79 OCTETS)) USING ( LOGDIR '/tmp/db_migr/db_migr-20240901_005731.269255/com.ibm.migration.unload.n8kjxikd/fd6e385746344f45bb48a5ee6a6ed639' FORMAT 'BINARY' COMPRESS LZ4 REMOTESOURCE 'YES'  ) SYSTEM"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.270,DEBUG,<1085:MainThread> base_migration.py:403,Successful insertions - 206.12.91.107: 1/1
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.270,DEBUG,<1085:MainThread> base_migration.py:405,Successful insertions - total: 1/1
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.270,DEBUG,<1085:MainThread> base_migration.py:128,Successful extractions: 1/1
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.271,INFO,<1085:MainThread> base_migration.py:374,The transfer has finished successfully
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.271,INFO,<1085:MainThread> base_migration.py:377,"""DB2INST1"".""ORDERSWIDE2"" -> ""DB2INST1"".""ORDERSWIDE2"" time: 00:27:43.970"
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.272,TRACE,<1085:MainThread> logger.py:81,Removing 1 pipes...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,------------------------------------------------------------------------------------------
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.272,INFO,<1085:MainThread> base_migration.py:309,Migration summary
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,"Source object:        ""DB2INST1"".""ORDERSWIDE2"""
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,"Target object:        ""DB2INST1"".""ORDERSWIDE2"""
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Object type:          Table
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Success:              True
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Elapsed:              00:27:43.970
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Start time:           2024-09-01 00:59:28.173512
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,End time:             2024-09-01 01:27:11.271208
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:11.273,DEBUG,<1085:MainThread> base_migration.py:328,Removing /tmp/db_migr/db_migr-20240901_005731.269255/com.ibm.migration.unload.n8kjxikd/fd6e385746344f45bb48a5ee6a6ed639 ...
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:12.667,INFO,<1043:MainThread> migration_runner.py:387,Total time: 1781.199452161789 (0:29:41)
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:12.667,DEBUG,<1043:MainThread> migration_runner.py:504,Migration finished with exit code 0
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:12.667,INFO,<1043:MainThread> migration_runner.py:508,Log file: /tmp/db_migr/db_migr-20240901_005731.269255/db_migr-20240901_005731.465031.log
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:12.673,INFO,<1043:MainThread> migration_runner.py:513,JSON file: /tmp/db_migr/db_migr-20240901_005731.269255/migration_history_82af8b6dfe104efe834a749a1c2b28ec/migration_report.json
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:27:12.765,TRACE,<1043:MainThread> logger.py:81,Migration executed with the following arguments:
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Explicit arguments:
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,
4,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Default arguments:
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,IBM db_migr -- log (2024-09-01 01:32:35.065699)
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Version - 1.0.0 (404b0de)
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^^
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.067,TRACE,<925:MainThread> logger.py:81,Migration parameters
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Temporary directory:             /tmp/db_migr/db_migr-20240901_013234.872338
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Maximum # of insertion workers:  5
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,"Information format:              [USER, PASSW, DBNAME, PORT, SCHEMA]"
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Source information:              db2inst1 ***** testdb 50000
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Target information:              db2inst1 ***** testdb 50000
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Source hosts:                    ['206.12.99.99']
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Target hosts:                    ['206.12.91.107']
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,Number of tables to transfer:    1
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,,,,
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.067,INFO,<925:MainThread> logger.py:213,Executed Command: /usr/bin/migration_client db2_db2 --shosts 206.12.99.99 --sport 50000 --suser db2inst1 --spass ***** --sdb testdb --thost 206.12.91.107 --tport 50000 --tuser db2inst1 --tpass ***** --tdb testdb --compress LZ4 --max-data-streams 5 --binary True --verbose --mv ORDERSWIDE2 ORDERSWIDE2
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.069,INFO,<925:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.270,INFO,<925:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.270,INFO,<925:MainThread> query_executor.py:93,Db2 driver has not been provided by user. Searching in default locations.
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.270,INFO,<925:MainThread> query_executor.py:97,Using db2 driver libdb2.so from system loadable library path
5,LZ4,testdb_testdb,ORDERSWIDE2,5,True,1725145780.1604943,01:32:35.365,INFO,<925:MainThread> prechecks.py:901,Precheck dependencies validated succesfully
